Date,Open,High,Low,Close,Adj Close,Volume
2023-11-28,5.270000,5.270000,5.255000,5.260000,5.260000,0
2023-11-29,5.253000,5.253000,5.238000,5.240000,5.240000,0
2023-11-30,5.238000,5.245000,5.230000,5.238000,5.238000,0
2023-12-01,5.230000,5.233000,5.205000,5.215000,5.215000,0
2023-12-03,null,null,null,null,null,null
2023-12-04,5.223000,5.228000,5.223000,5.223000,5.223000,0
2023-12-05,5.238000,5.243000,5.235000,5.243000,5.243000,0
2023-12-06,5.245000,5.245000,5.240000,5.243000,5.243000,0
2023-12-07,5.240000,5.240000,5.228000,5.233000,5.233000,0
2023-12-08,5.230000,5.235000,5.208000,5.233000,5.233000,0
2023-12-10,null,null,null,null,null,null
2023-12-11,5.235000,5.235000,5.223000,5.233000,5.233000,0
2023-12-12,5.258000,5.260000,5.238000,5.248000,5.248000,0
2023-12-13,5.248000,5.250000,5.193000,5.223000,5.223000,0
2023-12-14,5.205000,5.215000,5.200000,5.215000,5.215000,0
2023-12-15,5.208000,5.228000,5.208000,5.225000,5.225000,0
2023-12-17,null,null,null,null,null,null
2023-12-18,5.220000,5.230000,5.218000,5.225000,5.225000,0
2023-12-19,5.243000,5.243000,5.235000,5.238000,5.238000,0
2023-12-20,5.240000,5.243000,5.100000,5.230000,5.230000,0
2023-12-21,5.220000,5.220000,5.205000,5.210000,5.210000,0
2023-12-22,5.200000,5.210000,5.173000,5.208000,5.208000,0
2023-12-24,null,null,null,null,null,null
2023-12-26,5.210000,5.223000,5.198000,5.203000,5.203000,0
2023-12-27,5.230000,5.235000,5.100000,5.235000,5.235000,0
2023-12-28,5.218000,5.228000,5.218000,5.218000,5.218000,0
2023-12-29,5.205000,5.208000,5.145000,5.180000,5.180000,0
2023-12-31,null,null,null,null,null,null
2024-01-02,5.183000,5.215000,5.183000,5.213000,5.213000,0
2024-01-03,5.235000,5.235000,5.230000,5.235000,5.235000,0
2024-01-04,5.230000,5.233000,5.223000,5.228000,5.228000,0
2024-01-05,5.228000,5.233000,5.215000,5.220000,5.220000,0
2024-01-07,null,null,null,null,null,null
2024-01-08,5.228000,5.228000,5.218000,5.220000,5.220000,0
2024-01-09,5.230000,5.235000,5.228000,5.230000,5.230000,0
2024-01-10,5.220000,5.225000,5.218000,5.225000,5.225000,0
2024-01-11,5.218000,5.228000,5.203000,5.218000,5.218000,0
2024-01-12,5.213000,5.213000,5.190000,5.198000,5.198000,0
2024-01-14,null,null,null,null,null,null
2024-01-16,5.208000,5.215000,5.203000,5.203000,5.203000,0
2024-01-17,5.220000,5.225000,5.100000,5.215000,5.215000,0
2024-01-18,5.205000,5.208000,5.195000,5.200000,5.200000,0
2024-01-19,5.195000,5.200000,5.190000,5.198000,5.198000,0
2024-01-21,null,null,null,null,null,null
2024-01-22,5.198000,5.208000,5.195000,5.200000,5.200000,0
2024-01-23,5.213000,5.213000,5.210000,5.210000,5.210000,0
2024-01-24,5.210000,5.213000,5.203000,5.210000,5.210000,0
2024-01-25,5.208000,5.210000,5.195000,5.195000,5.195000,0
2024-01-26,5.193000,5.203000,5.188000,5.200000,5.200000,0
2024-01-28,null,null,null,null,null,null
2024-01-29,5.203000,5.203000,5.200000,5.200000,5.200000,0
2024-01-30,5.200000,5.208000,5.198000,5.203000,5.203000,0
2024-01-31,5.205000,5.205000,5.135000,5.188000,5.188000,0
2024-02-01,5.195000,5.200000,5.193000,5.200000,5.200000,0
2024-02-02,5.200000,5.220000,5.188000,5.210000,5.210000,0
2024-02-04,null,null,null,null,null,null
2024-02-05,5.208000,5.228000,5.205000,5.228000,5.228000,0
2024-02-06,5.225000,5.228000,5.215000,5.223000,5.223000,0
2024-02-07,5.220000,5.225000,5.218000,5.223000,5.223000,0
2024-02-08,5.215000,5.220000,5.213000,5.218000,5.218000,0
2024-02-09,5.218000,5.225000,5.215000,5.220000,5.220000,0
2024-02-11,null,null,null,null,null,null
2024-02-12,5.215000,5.228000,5.215000,5.228000,5.228000,0
2024-02-13,5.225000,5.245000,5.220000,5.233000,5.233000,0
2024-02-14,5.230000,5.230000,5.218000,5.218000,5.218000,0
2024-02-15,5.215000,5.218000,5.208000,5.218000,5.218000,0
2024-02-16,5.213000,5.228000,5.210000,5.223000,5.223000,0
2024-02-18,null,null,null,null,null,null
2024-02-20,5.220000,5.223000,5.213000,5.213000,5.213000,0
2024-02-21,5.225000,5.235000,5.223000,5.235000,5.235000,0
2024-02-22,5.230000,5.238000,5.230000,5.233000,5.233000,0
2024-02-23,5.238000,5.240000,5.235000,5.240000,5.240000,0
2024-02-25,null,null,null,null,null,null
2024-02-26,5.243000,5.253000,5.243000,5.250000,5.250000,0
2024-02-27,5.245000,5.250000,5.243000,5.245000,5.245000,0
2024-02-28,5.238000,5.240000,5.235000,5.240000,5.240000,0
2024-02-29,5.233000,5.235000,5.220000,5.223000,5.223000,0
2024-03-01,5.218000,5.223000,5.215000,5.215000,5.215000,0
2024-03-03,null,null,null,null,null,null
2024-03-04,5.218000,5.228000,5.218000,5.223000,5.223000,0
2024-03-05,5.233000,5.233000,5.223000,5.225000,5.225000,0
2024-03-06,5.230000,5.233000,5.230000,5.230000,5.230000,0
2024-03-07,5.228000,5.230000,5.228000,5.228000,5.228000,0
2024-03-08,5.223000,5.230000,5.208000,5.228000,5.228000,0
2024-03-10,null,null,null,null,null,null
2024-03-11,5.233000,5.243000,5.233000,5.240000,5.240000,0
2024-03-12,5.240000,5.243000,5.228000,5.240000,5.240000,0
2024-03-13,5.245000,5.245000,5.238000,5.238000,5.238000,0
2024-03-14,5.238000,5.240000,5.233000,5.238000,5.238000,0
2024-03-15,5.235000,5.238000,5.235000,5.238000,5.238000,0
2024-03-17,null,null,null,null,null,null
2024-03-18,5.238000,5.243000,5.235000,5.238000,5.238000,0
2024-03-19,5.235000,5.240000,5.235000,5.238000,5.238000,0
2024-03-20,5.240000,5.240000,5.178000,5.228000,5.228000,0
2024-03-21,5.225000,5.228000,5.225000,5.228000,5.228000,0
2024-03-22,5.223000,5.223000,5.220000,5.220000,5.220000,0
2024-03-24,null,null,null,null,null,null
2024-03-25,5.218000,5.223000,5.215000,5.218000,5.218000,0
2024-03-26,5.215000,5.220000,5.215000,5.218000,5.218000,0
2024-03-27,5.220000,5.220000,5.215000,5.215000,5.215000,0
2024-03-28,5.213000,5.215000,5.193000,5.203000,5.203000,0
2024-03-31,null,null,null,null,null,null
2024-04-01,5.205000,5.228000,5.205000,5.218000,5.218000,0
2024-04-02,5.220000,5.220000,5.208000,5.213000,5.213000,0
2024-04-03,5.210000,5.215000,5.208000,5.210000,5.210000,0
2024-04-04,5.203000,5.205000,5.203000,5.203000,5.203000,0
2024-04-05,5.200000,5.218000,5.193000,5.215000,5.215000,0
